unit	cluster	hap1	hap2	purity	score
991	0	0	36	1.0000	160.3432
238	1	20	0	1.0000	66.7736
422	0	0	18	1.0000	37.6632
371	0	30	1	0.9677	113.1332
1613	0	24	0	1.0000	312.3255
980	1	22	1	0.9565	254.2919
252	1	26	3	0.8966	47.4605
727	1	24	2	0.9231	52.5299
1249	0	17	15	0.5312	36.9012
1600	1	24	0	1.0000	284.6161
1005	1	20	0	1.0000	222.3403
404	1	0	32	1.0000	125.9864
706	1	29	0	1.0000	248.1584
779	1	25	3	0.8929	187.9966
1138	1	6	7	0.5385	110.4497
1332	0	27	0	1.0000	0.0000
106	1	0	27	1.0000	304.3026
1264	0	0	28	1.0000	0.0000
1048	0	28	0	1.0000	50.0038
1702	1	1	23	0.9583	70.1731
1324	1	0	21	1.0000	272.5779
541	3	26	0	1.0000	1206.9387
1412	0	20	0	1.0000	0.0000
1651	0	26	0	1.0000	360.5276
294	1	23	2	0.9200	67.9012
1361	0	22	0	1.0000	164.1256
221	1	21	4	0.8400	39.3378
542	0	30	0	1.0000	316.0341
1885	0	15	18	0.5455	49.3264
450	0	0	29	1.0000	321.8406
611	1	0	25	1.0000	327.5270
1471	0	21	28	0.5714	0.0000
28	0	1	26	0.9630	130.0103
500	0	25	0	1.0000	0.0000
1120	1	38	0	1.0000	307.4324
1587	0	23	0	1.0000	333.4625
284	1	27	0	1.0000	260.3523
1380	0	0	22	1.0000	262.8475
692	1	16	0	1.0000	51.1180
516	1	22	19	0.5366	63.0566
305	0	26	0	1.0000	0.0000
1666	0	25	0	1.0000	873.9503
1266	1	25	0	1.0000	211.7115
488	1	0	23	1.0000	234.0300
276	0	0	18	1.0000	0.0000
212	1	0	25	1.0000	240.4427
1246	0	23	0	1.0000	209.1260
1561	0	16	0	1.0000	198.3841
496	0	24	0	1.0000	45.7222
244	1	5	21	0.8077	83.0463
1789	1	4	11	0.7333	239.3019
356	1	34	0	1.0000	328.4801
74	1	15	4	0.7895	62.2887
447	1	33	0	1.0000	189.6809
1569	0	0	37	1.0000	126.2556
883	0	29	22	0.5686	0.0000
1502	0	34	0	1.0000	0.0000
1182	0	0	30	1.0000	0.0000
455	0	29	0	1.0000	793.2184
643	0	5	24	0.8276	101.6078
459	0	37	24	0.6066	0.0000
1069	1	1	25	0.9615	96.0313
1753	1	12	10	0.5455	455.9287
699	0	1	22	0.9565	80.6488
1892	0	17	17	0.5000	0.0000
1542	0	0	21	1.0000	189.8848
1461	0	23	2	0.9200	80.8747
803	0	1	3	0.7500	67.8788
1536	1	0	26	1.0000	219.6388
1472	0	0	31	1.0000	122.8066
482	1	0	21	1.0000	39.1601
1555	1	0	21	1.0000	216.8179
1546	0	28	0	1.0000	0.0000
1179	0	0	28	1.0000	146.9347
882	0	30	0	1.0000	301.2162
1787	0	22	20	0.5238	0.0000
935	0	29	0	1.0000	289.6568
742	0	26	0	1.0000	265.3651
1755	1	0	22	1.0000	36.3422
514	1	6	20	0.7692	41.7768
406	0	0	24	1.0000	279.0244
301	0	0	27	1.0000	0.0000
1465	0	0	32	1.0000	0.0000
697	2	34	2	0.9444	1359.8404
1562	0	10	29	0.7436	93.8490
429	0	0	30	1.0000	81.9586
1694	0	40	0	1.0000	0.0000
1626	0	21	0	1.0000	222.3001
1607	0	29	0	1.0000	148.0874
1684	1	0	24	1.0000	226.0688
1043	1	24	0	1.0000	65.5226
1900	1	0	18	1.0000	81.7261
166	1	27	1	0.9643	236.7284
246	1	14	17	0.5484	36.8911
975	1	19	0	1.0000	234.5072
1830	0	26	20	0.5652	198.1831
966	1	0	21	1.0000	236.2688
822	0	34	28	0.5484	0.0000
1661	1	0	23	1.0000	187.8922
862	0	0	18	1.0000	61.2794
558	0	29	1	0.9667	68.4389
1876	0	20	19	0.5128	0.0000
1262	1	36	0	1.0000	405.5861
1877	0	22	22	0.5000	281.4719
201	0	0	29	1.0000	214.9450
689	0	0	22	1.0000	173.2981
515	0	23	22	0.5111	52.8619
158	0	18	0	1.0000	192.1734
1117	1	28	0	1.0000	179.5834
320	0	2	29	0.9355	61.7757
1888	0	14	17	0.5484	0.0000
231	0	0	29	1.0000	0.0000
1535	1	19	0	1.0000	209.6112
596	0	0	28	1.0000	420.8269
1224	0	0	34	1.0000	0.0000
1577	0	1	22	0.9565	129.7595
424	0	0	27	1.0000	149.2408
1614	1	0	26	1.0000	203.7068
1140	0	0	30	1.0000	109.2084
327	0	30	0	1.0000	42.3818
1282	1	1	2	0.6667	56.5399
1871	0	19	13	0.5938	0.0000
743	0	31	0	1.0000	222.1681
698	1	2	22	0.9167	31.8526
149	0	6	3	0.6667	44.1240
487	0	0	26	1.0000	297.7802
49	0	34	0	1.0000	0.0000
1665	0	0	29	1.0000	83.0711
77	0	31	0	1.0000	311.1722
779	0	0	36	1.0000	187.9966
929	0	27	0	1.0000	149.9945
1590	1	0	29	1.0000	41.0645
450	1	32	1	0.9697	321.8406
960	0	0	23	1.0000	213.0320
1897	1	21	0	1.0000	73.3677
386	1	25	3	0.8929	390.0518
334	0	24	0	1.0000	0.0000
728	0	32	21	0.6038	46.0500
660	0	20	23	0.5349	0.0000
733	1	0	27	1.0000	306.9543
1152	1	2	22	0.9167	235.7548
1812	1	4	2	0.6667	190.5667
1170	0	0	22	1.0000	0.0000
1385	1	33	1	0.9706	315.8667
1512	0	0	27	1.0000	342.2093
875	0	20	34	0.6296	43.1902
736	1	0	24	1.0000	69.0303
588	0	33	0	1.0000	58.0560
1705	1	0	32	1.0000	161.5493
1651	1	0	25	1.0000	360.5276
182	0	35	0	1.0000	0.0000
1899	0	21	17	0.5526	169.1014
95	0	1	24	0.9600	34.8106
1757	1	0	33	1.0000	278.0009
503	0	22	0	1.0000	308.7453
1147	0	0	25	1.0000	0.0000
1379	0	1	21	0.9545	37.1576
1127	1	20	0	1.0000	219.4165
1248	2	27	1	0.9643	2484.9854
477	0	0	20	1.0000	199.6977
776	0	0	26	1.0000	266.7509
568	0	19	0	1.0000	172.9415
352	0	0	25	1.0000	256.5619
496	1	1	33	0.9706	45.7222
164	0	25	2	0.9259	40.8401
1919	1	12	17	0.5862	62.6554
382	0	20	1	0.9524	69.3398
1033	1	28	1	0.9655	100.0051
1733	0	23	0	1.0000	0.0000
1137	1	1	12	0.9231	58.7930
1482	1	31	0	1.0000	247.8671
150	1	29	27	0.5179	1440.4547
329	0	0	29	1.0000	174.1524
506	1	0	32	1.0000	350.5742
1601	0	16	0	1.0000	0.0000
56	0	0	27	1.0000	45.4109
1556	1	25	0	1.0000	173.3522
1575	0	31	0	1.0000	316.6958
791	0	0	27	1.0000	230.1690
57	1	0	31	1.0000	43.2314
825	0	28	34	0.5484	0.0000
608	1	27	25	0.5192	55.9046
1053	1	0	22	1.0000	312.5032
943	1	0	20	1.0000	81.7012
719	1	0	25	1.0000	286.3196
694	0	28	28	0.5000	46.2749
805	0	27	29	0.5179	0.0000
1400	1	0	30	1.0000	243.6502
527	0	0	24	1.0000	0.0000
676	0	22	0	1.0000	0.0000
1202	0	18	0	1.0000	277.9631
559	0	0	23	1.0000	140.5615
1189	0	0	19	1.0000	118.1765
793	0	0	34	1.0000	175.0143
426	0	0	28	1.0000	51.0765
176	0	28	26	0.5185	0.0000
241	1	1	30	0.9677	181.2315
1516	0	30	0	1.0000	234.4209
1513	0	23	0	1.0000	55.4881
163	0	1	30	0.9677	67.0693
607	0	23	0	1.0000	248.3267
353	0	0	27	1.0000	92.5582
412	1	30	1	0.9677	231.1673
94	0	28	0	1.0000	207.5401
344	1	28	0	1.0000	58.2882
1583	0	0	26	1.0000	158.1611
988	0	0	22	1.0000	230.0440
956	0	32	20	0.6154	52.0114
1505	0	33	0	1.0000	0.0000
970	0	25	0	1.0000	300.3567
407	0	30	0	1.0000	319.2776
846	0	23	2	0.9200	58.9111
478	1	27	0	1.0000	242.1078
1927	1	21	0	1.0000	62.2171
1555	0	23	0	1.0000	216.8179
234	1	0	19	1.0000	190.1985
1680	0	39	0	1.0000	0.0000
1321	1	33	0	1.0000	327.3611
1761	0	25	0	1.0000	51.0222
1272	0	33	0	1.0000	329.6203
687	1	2	30	0.9375	272.8022
1452	1	0	24	1.0000	221.0345
1757	0	20	0	1.0000	278.0009
980	0	0	28	1.0000	254.2919
725	1	0	24	1.0000	82.3943
881	1	34	2	0.9444	182.2312
357	1	31	0	1.0000	369.0666
1435	0	26	0	1.0000	229.3720
167	0	0	32	1.0000	91.7590
1625	0	0	24	1.0000	164.6886
128	1	1	25	0.9615	280.7372
351	1	33	0	1.0000	251.8974
1341	0	23	21	0.5227	0.0000
670	0	30	1	0.9677	201.5772
925	1	26	0	1.0000	51.4154
1770	0	0	29	1.0000	0.0000
1756	0	23	0	1.0000	0.0000
650	1	26	0	1.0000	286.1986
154	0	23	0	1.0000	309.2228
127	0	1	24	0.9600	251.1025
1251	0	31	0	1.0000	294.6448
1243	1	29	2	0.9355	56.1087
146	0	0	39	1.0000	0.0000
1265	0	19	0	1.0000	152.9925
1520	1	20	0	1.0000	631.6443
790	0	33	0	1.0000	119.0586
736	0	26	1	0.9630	69.0303
1066	0	34	24	0.5862	0.0000
884	1	1	27	0.9643	87.7899
985	0	27	22	0.5510	58.2285
1000	0	33	23	0.5893	0.0000
1212	0	24	0	1.0000	249.7045
234	0	26	0	1.0000	190.1985
730	1	30	0	1.0000	249.0097
396	1	25	3	0.8929	41.2286
207	1	32	0	1.0000	296.6527
653	1	22	0	1.0000	59.6620
1494	1	0	26	1.0000	285.1020
1074	0	18	0	1.0000	0.0000
410	1	25	0	1.0000	231.7939
744	1	25	0	1.0000	278.7245
602	1	0	31	1.0000	325.2003
900	0	39	0	1.0000	555.0743
1281	1	4	11	0.7333	43.9170
1034	0	0	26	1.0000	46.4824
672	0	29	0	1.0000	0.0000
1107	0	21	0	1.0000	163.6268
1240	0	1	32	0.9697	92.8818
87	0	1	26	0.9630	177.6085
1004	1	0	28	1.0000	173.6598
874	1	7	16	0.6957	61.5183
142	1	25	0	1.0000	266.6675
501	0	23	0	1.0000	0.0000
544	0	0	35	1.0000	0.0000
981	1	0	29	1.0000	257.6908
1106	1	0	30	1.0000	251.8957
1477	0	26	17	0.6047	0.0000
1565	1	43	0	1.0000	282.4436
970	1	0	36	1.0000	300.3567
717	1	0	29	1.0000	280.1498
1021	0	32	0	1.0000	192.0808
1721	0	0	23	1.0000	0.0000
680	0	26	0	1.0000	60.8825
543	2	0	27	1.0000	597.0754
211	1	31	0	1.0000	282.1732
286	1	23	0	1.0000	210.9519
1213	0	24	0	1.0000	243.7165
1491	0	26	18	0.5909	0.0000
669	1	0	34	1.0000	101.8070
379	0	0	39	1.0000	446.1271
1327	0	0	26	1.0000	274.8157
927	0	23	0	1.0000	247.5144
1858	0	23	18	0.5610	0.0000
12	1	0	27	1.0000	267.0312
1233	0	30	0	1.0000	0.0000
368	1	0	22	1.0000	69.5851
1619	0	25	2	0.9259	0.0000
208	0	23	0	1.0000	259.5954
119	1	1	21	0.9545	81.5929
1788	0	16	20	0.5556	0.0000
718	1	0	26	1.0000	304.3222
66	1	35	1	0.9722	71.6573
1827	0	17	15	0.5312	0.0000
563	1	0	32	1.0000	229.5365
1544	0	25	0	1.0000	0.0000
354	1	0	27	1.0000	252.1247
1523	1	28	0	1.0000	308.7604
1937	0	21	23	0.5227	0.0000
1476	1	2	2	0.5000	47.1347
278	0	23	22	0.5111	0.0000
371	1	3	22	0.8800	113.1332
314	0	30	1	0.9677	151.1328
600	0	38	0	1.0000	0.0000
1426	1	0	29	1.0000	220.6585
308	1	22	0	1.0000	203.1324
1445	1	27	0	1.0000	167.7838
1470	0	0	31	1.0000	200.4877
269	0	22	0	1.0000	121.2973
1100	1	24	0	1.0000	497.1415
1450	0	0	19	1.0000	246.9403
494	0	25	0	1.0000	302.4596
1572	1	0	27	1.0000	301.8931
1194	0	29	0	1.0000	44.1063
789	0	29	0	1.0000	70.3797
89	0	0	36	1.0000	66.6082
1796	1	4	18	0.8182	53.9157
212	0	30	0	1.0000	240.4427
1648	0	2	22	0.9167	31.8267
67	1	34	1	0.9714	62.4822
1416	0	36	0	1.0000	0.0000
1594	0	25	0	1.0000	0.0000
1061	0	0	26	1.0000	58.9692
1542	1	25	1	0.9615	189.8848
1242	0	0	24	1.0000	52.7537
1159	0	21	22	0.5116	0.0000
821	0	32	30	0.5161	0.0000
912	0	0	28	1.0000	85.8106
1076	0	21	0	1.0000	0.0000
144	0	0	30	1.0000	0.0000
966	0	24	0	1.0000	236.2688
597	1	26	0	1.0000	280.3542
323	0	29	25	0.5370	56.2490
357	0	0	28	1.0000	369.0666
11	0	0	33	1.0000	191.2040
1279	0	0	27	1.0000	77.5165
1931	0	21	22	0.5116	43.5452
1839	0	25	30	0.5455	204.1735
82	0	0	27	1.0000	138.9485
585	1	1	27	0.9643	90.5052
14	0	0	36	1.0000	424.3756
1443	1	31	0	1.0000	216.1495
449	1	0	22	1.0000	224.1433
1845	0	23	19	0.5476	0.0000
1018	0	25	0	1.0000	177.8698
1666	2	0	21	1.0000	873.9503
820	0	30	22	0.5769	0.0000
930	0	0	25	1.0000	281.1491
595	1	0	26	1.0000	40.5304
1039	1	4	19	0.8261	57.0860
1090	0	0	33	1.0000	0.0000
816	1	0	24	1.0000	52.6085
20	1	4	15	0.7895	37.9839
735	1	0	26	1.0000	318.5471
108	0	0	32	1.0000	389.6419
396	0	2	19	0.9048	41.2286
1574	0	0	27	1.0000	181.7560
1249	1	13	8	0.6190	36.9012
590	0	31	1	0.9688	82.5900
8	0	1	28	0.9655	149.9153
283	1	0	22	1.0000	183.4874
1409	1	0	26	1.0000	327.9795
393	0	21	0	1.0000	111.9942
1705	0	31	0	1.0000	161.5493
1225	0	0	27	1.0000	0.0000
636	1	4	5	0.5556	66.5939
1368	0	22	1	0.9565	53.5805
1854	0	19	29	0.6042	115.9202
1350	0	32	0	1.0000	225.0829
843	0	44	0	1.0000	0.0000
521	1	11	4	0.7333	58.9716
1063	0	18	7	0.7200	60.9793
1020	0	1	24	0.9600	61.7360
433	1	0	27	1.0000	244.0206
874	0	16	17	0.5152	61.5183
1510	0	25	0	1.0000	241.0530
145	0	0	36	1.0000	0.0000
967	0	29	32	0.5246	0.0000
411	0	0	26	1.0000	263.2248
1428	0	38	30	0.5588	0.0000
614	1	0	27	1.0000	205.3371
1900	0	22	2	0.9167	81.7261
1916	1	1	20	0.9524	61.3713
1507	0	19	26	0.5778	0.0000
50	0	0	24	1.0000	0.0000
1027	1	17	0	1.0000	110.6161
1755	0	24	0	1.0000	36.3422
1771	1	21	23	0.5227	71.2201
1602	0	24	0	1.0000	0.0000
1318	0	18	0	1.0000	61.1172
1835	0	23	20	0.5349	0.0000
901	1	42	0	1.0000	401.9602
494	1	0	31	1.0000	302.4596
713	1	5	17	0.7727	160.0180
233	0	27	0	1.0000	37.0198
1305	0	2	15	0.8824	39.8199
1192	0	25	0	1.0000	268.9875
924	0	24	15	0.6154	0.0000
1558	0	37	0	1.0000	0.0000
1003	0	2	26	0.9286	262.4053
581	0	25	0	1.0000	316.8318
1165	1	22	0	1.0000	66.9011
604	1	42	0	1.0000	416.9849
1618	1	1	22	0.9565	903.5626
1647	1	0	15	1.0000	141.9231
1262	0	0	31	1.0000	405.5861
246	0	11	12	0.5217	36.8911
512	0	8	16	0.6667	53.2767
161	1	35	0	1.0000	86.7707
291	0	25	0	1.0000	0.0000
173	1	0	26	1.0000	312.5714
492	1	20	2	0.9091	66.4325
1681	0	30	0	1.0000	0.0000
610	0	0	31	1.0000	347.2184
98	0	24	27	0.5294	56.4038
685	1	38	0	1.0000	75.8700
314	1	0	22	1.0000	151.1328
461	1	2	4	0.6667	64.5793
641	0	34	0	1.0000	0.0000
622	0	28	0	1.0000	0.0000
1223	0	29	0	1.0000	302.3102
274	0	33	0	1.0000	312.8517
1174	2	24	1	0.9600	354.8027
1096	0	23	0	1.0000	250.5315
397	0	0	25	1.0000	0.0000
1085	1	21	2	0.9130	66.4146
870	1	0	26	1.0000	42.0646
1271	0	0	23	1.0000	64.4733
1761	1	1	36	0.9730	51.0222
229	0	0	22	1.0000	0.0000
1382	1	1	25	0.9615	138.4376
1089	0	0	31	1.0000	0.0000
1345	1	26	30	0.5357	81.3434
1108	0	0	22	1.0000	228.6939
317	0	2	24	0.9231	99.4240
787	0	27	0	1.0000	0.0000
437	1	0	28	1.0000	252.4033
1059	0	0	30	1.0000	0.0000
258	1	32	0	1.0000	253.2021
583	1	19	24	0.5581	229.7446
93	1	1	17	0.9444	212.7438
1051	1	30	0	1.0000	276.3986
63	0	0	32	1.0000	87.1511
1293	1	0	18	1.0000	221.7679
560	0	28	0	1.0000	177.8484
654	1	0	24	1.0000	290.3635
1486	0	36	36	0.5000	0.0000
1358	0	0	23	1.0000	253.0592
693	1	1	7	0.8750	40.6134
1701	0	21	2	0.9130	32.6947
1177	0	45	0	1.0000	0.0000
942	1	0	25	1.0000	104.1806
364	0	0	35	1.0000	0.0000
619	1	21	1	0.9545	64.9635
295	0	17	1	0.9444	44.0226
1909	1	2	16	0.8889	36.9490
1349	0	23	0	1.0000	232.1070
1551	0	0	30	1.0000	337.7160
454	0	28	0	1.0000	337.1404
520	0	5	9	0.6429	395.7568
1355	1	27	0	1.0000	185.1236
800	0	4	5	0.5556	109.2866
857	1	26	0	1.0000	272.4968
47	0	0	37	1.0000	0.0000
1810	0	16	0	1.0000	0.0000
723	0	31	0	1.0000	301.8319
457	1	0	27	1.0000	122.0841
841	0	28	3	0.9032	3458.8883
259	0	0	29	1.0000	319.2704
848	1	0	40	1.0000	298.5827
1684	0	29	0	1.0000	226.0688
707	1	0	24	1.0000	269.9569
488	0	31	1	0.9688	234.0300
204	0	8	9	0.5294	61.6015
485	0	24	0	1.0000	253.8969
1462	0	38	34	0.5278	0.0000
709	1	29	0	1.0000	286.9928
673	0	32	0	1.0000	0.0000
117	0	33	28	0.5410	44.6283
1483	0	24	0	1.0000	70.0788
1377	0	31	39	0.5571	0.0000
780	1	28	9	0.7568	102.9239
1699	0	0	23	1.0000	88.3909
369	0	2	22	0.9167	50.4878
1207	0	0	28	1.0000	244.6417
738	1	0	22	1.0000	146.7675
560	1	0	25	1.0000	177.8484
767	1	19	0	1.0000	207.2094
894	1	4	2	0.6667	47.5105
1156	0	23	8	0.7419	60.7595
1041	0	29	0	1.0000	144.6620
1195	0	0	26	1.0000	174.5234
864	0	0	21	1.0000	34.7886
850	1	24	0	1.0000	237.9724
64	0	29	0	1.0000	96.9578
1938	0	21	16	0.5676	0.0000
1048	1	1	31	0.9688	50.0038
1174	1	0	29	1.0000	354.8027
125	1	41	0	1.0000	300.4941
410	0	0	21	1.0000	231.7939
261	1	37	0	1.0000	465.3904
1245	0	25	0	1.0000	46.9407
1664	0	14	3	0.8235	172.1328
1299	1	21	1	0.9545	76.6629
439	0	0	32	1.0000	274.7373
1374	0	20	0	1.0000	0.0000
178	0	0	19	1.0000	123.2989
1214	0	0	25	1.0000	77.9024
896	0	20	26	0.5652	54.2230
738	0	26	0	1.0000	146.7675
979	0	0	28	1.0000	305.0723
548	0	28	33	0.5410	0.0000
1181	0	0	30	1.0000	0.0000
436	0	0	23	1.0000	272.3699
1869	0	15	3	0.8333	54.3239
511	1	24	15	0.6154	48.2689
996	0	24	0	1.0000	352.0094
1666	1	30	0	1.0000	873.9503
1422	0	23	0	1.0000	150.7207
65	0	42	0	1.0000	0.0000
1386	0	0	18	1.0000	209.1989
1184	0	26	26	0.5000	0.0000
935	1	0	25	1.0000	289.6568
769	1	0	28	1.0000	214.8797
1456	0	20	0	1.0000	0.0000
623	1	27	4	0.8710	77.5330
409	1	25	0	1.0000	196.8200
1875	0	17	9	0.6538	0.0000
237	1	0	28	1.0000	229.5220
1844	0	13	14	0.5185	39.1338
264	0	34	0	1.0000	0.0000
1578	1	0	17	1.0000	138.8201
1669	0	27	0	1.0000	287.9066
664	1	0	24	1.0000	250.5598
1485	0	32	22	0.5926	0.0000
1722	1	0	29	1.0000	59.0645
806	0	20	22	0.5238	50.1567
1346	0	33	38	0.5352	0.0000
1584	0	23	0	1.0000	0.0000
819	0	20	0	1.0000	54.5962
282	0	32	0	1.0000	311.3021
1633	0	0	36	1.0000	0.0000
917	0	26	12	0.6842	48.7049
1758	0	0	23	1.0000	0.0000
1519	1	0	1	1.0000	73.8975
31	1	31	0	1.0000	337.6588
466	1	0	27	1.0000	74.1938
866	0	23	0	1.0000	264.8941
1742	0	21	0	1.0000	0.0000
602	0	38	1	0.9744	325.2003
751	0	32	0	1.0000	223.4251
534	0	0	20	1.0000	136.0653
640	0	0	30	1.0000	0.0000
473	1	1	29	0.9667	38.4662
168	0	0	34	1.0000	281.5769
302	0	0	30	1.0000	154.7883
280	0	30	0	1.0000	39.5368
277	1	20	21	0.5122	62.4944
626	0	1	19	0.9500	46.2267
333	0	28	0	1.0000	0.0000
1345	0	6	4	0.6000	81.3434
1429	0	31	27	0.5345	0.0000
1230	0	26	0	1.0000	96.7873
395	0	35	0	1.0000	298.0625
1573	0	10	12	0.5455	57.9857
1609	1	0	23	1.0000	74.6880
1015	1	31	0	1.0000	335.7450
383	0	22	0	1.0000	312.0299
1670	0	25	17	0.5952	0.0000
796	0	32	21	0.6038	0.0000
161	0	0	28	1.0000	86.7707
1568	1	29	0	1.0000	289.3079
1062	1	17	9	0.6538	64.5836
286	0	0	18	1.0000	210.9519
53	1	0	23	1.0000	371.6902
1253	1	1	22	0.9565	278.7810
1095	1	0	22	1.0000	45.6410
1446	1	0	35	1.0000	215.8299
888	1	0	20	1.0000	34.1340
1659	0	0	24	1.0000	54.2257
1934	0	5	18	0.7826	78.6487
1568	0	0	25	1.0000	289.3079
209	1	0	34	1.0000	251.5094
709	0	0	26	1.0000	286.9928
232	0	0	43	1.0000	0.0000
1306	0	28	26	0.5185	0.0000
720	0	23	0	1.0000	253.2371
389	0	0	43	1.0000	0.0000
1381	1	0	25	1.0000	276.4799
1218	0	36	0	1.0000	46.2253
319	1	1	23	0.9583	62.3765
59	1	0	19	1.0000	209.6296
433	0	25	0	1.0000	244.0206
220	0	1	26	0.9630	42.8760
1685	1	0	11	1.0000	125.9470
1111	1	0	27	1.0000	188.7059
1731	0	0	25	1.0000	33.6165
1438	0	2	9	0.8182	53.0246
651	1	25	0	1.0000	84.6897
758	1	0	35	1.0000	51.4221
1287	1	0	30	1.0000	234.2988
445	0	26	23	0.5306	0.0000
1291	0	0	22	1.0000	242.3826
393	1	0	17	1.0000	111.9942
1627	0	25	0	1.0000	0.0000
817	0	24	0	1.0000	281.1060
1713	0	26	0	1.0000	244.7464
141	1	0	25	1.0000	367.2083
452	0	0	30	1.0000	393.1748
634	0	29	30	0.5085	0.0000
1579	1	30	0	1.0000	233.8211
259	1	28	0	1.0000	319.2704
1362	0	0	15	1.0000	155.4532
1503	0	39	0	1.0000	0.0000
265	0	0	35	1.0000	218.0897
1012	0	30	24	0.5556	0.0000
1366	1	23	0	1.0000	71.2702
1258	2	0	15	1.0000	556.0022
794	0	22	16	0.5789	36.7725
1641	1	37	0	1.0000	314.4686
538	1	0	23	1.0000	49.9971
375	0	0	27	1.0000	273.1137
1034	1	23	2	0.9200	46.4824
715	1	31	0	1.0000	245.7978
746	0	23	0	1.0000	211.2414
1001	0	33	21	0.6111	0.0000
1187	1	29	0	1.0000	50.3527
1054	0	1	27	0.9643	276.2401
375	1	29	1	0.9667	273.1137
1033	0	0	31	1.0000	100.0051
547	0	0	28	1.0000	649.2745
677	1	16	0	1.0000	48.9574
394	0	1	22	0.9565	212.8053
599	0	22	0	1.0000	251.3450
592	1	35	0	1.0000	135.9814
1728	0	32	0	1.0000	306.1021
1172	0	0	20	1.0000	0.0000
926	0	0	20	1.0000	130.1211
1754	0	24	0	1.0000	271.3377
1023	0	24	0	1.0000	45.4293
1567	0	27	0	1.0000	0.0000
1362	1	21	0	1.0000	155.4532
62	1	0	31	1.0000	181.6728
473	0	25	0	1.0000	38.4662
863	1	32	0	1.0000	120.6734
454	1	0	27	1.0000	337.1404
349	0	0	29	1.0000	106.1364
1126	0	27	30	0.5263	0.0000
460	0	40	26	0.6061	0.0000
533	0	0	22	1.0000	121.5373
669	0	34	0	1.0000	101.8070
376	0	0	30	1.0000	418.5149
507	0	0	35	1.0000	252.1958
760	0	4	32	0.8889	162.0110
1734	0	0	27	1.0000	0.0000
859	1	30	0	1.0000	267.8344
901	0	0	33	1.0000	401.9602
74	0	7	21	0.7500	62.2887
46	0	32	0	1.0000	0.0000
1852	0	18	15	0.5455	0.0000
1203	1	30	0	1.0000	134.3427
857	0	0	29	1.0000	272.4968
1210	0	32	0	1.0000	317.3664
655	0	36	0	1.0000	270.8028
1703	1	29	0	1.0000	119.1002
838	0	24	26	0.5200	55.2595
867	1	24	0	1.0000	346.4894
1616	0	40	0	1.0000	319.7796
547	1	1	36	0.9730	649.2745
215	0	26	31	0.5439	51.5502
346	0	34	0	1.0000	117.4799
975	0	0	27	1.0000	234.5072
1399	1	24	0	1.0000	135.6395
557	0	0	27	1.0000	132.6239
1046	0	0	29	1.0000	34.4337
1133	0	0	28	1.0000	255.6231
268	1	24	0	1.0000	204.5011
959	0	0	20	1.0000	70.8284
374	0	0	25	1.0000	0.0000
575	1	0	20	1.0000	233.6530
1042	0	22	4	0.8462	47.8434
1422	1	0	23	1.0000	150.7207
309	0	0	30	1.0000	196.6024
896	1	4	3	0.5714	54.2230
115	0	11	14	0.5600	42.5219
1188	1	0	21	1.0000	45.3292
911	0	26	0	1.0000	199.8334
714	1	0	18	1.0000	247.1030
1716	0	23	0	1.0000	324.2938
1676	1	2	19	0.9048	125.7376
240	1	22	1	0.9565	50.9892
221	0	1	30	0.9677	39.3378
51	0	0	24	1.0000	0.0000
1664	1	0	27	1.0000	172.1328
1423	0	18	0	1.0000	211.8906
345	0	0	25	1.0000	69.1985
267	0	0	30	1.0000	198.5871
1325	0	23	0	1.0000	254.5871
1613	1	0	27	1.0000	312.3255
1882	1	0	13	1.0000	56.1687
759	0	0	33	1.0000	99.5158
568	1	0	27	1.0000	172.9415
325	1	17	19	0.5278	54.5661
854	0	19	1	0.9500	39.6946
345	1	31	0	1.0000	69.1985
744	0	0	21	1.0000	278.7245
1735	1	10	18	0.6429	46.9934
111	1	0	33	1.0000	336.4630
1736	1	0	22	1.0000	249.9317
1221	1	26	0	1.0000	198.5921
1710	0	41	0	1.0000	305.9535
898	1	0	27	1.0000	257.9746
644	0	33	31	0.5156	0.0000
1896	0	2	13	0.8667	43.4931
923	0	26	19	0.5778	0.0000
992	1	27	0	1.0000	266.9865
236	0	22	0	1.0000	236.2478
1624	1	21	0	1.0000	90.1643
531	1	21	1	0.9545	59.5858
632	0	4	2	0.6667	84.8133
1378	0	36	0	1.0000	49.4455
1838	0	25	0	1.0000	83.9505
1036	0	26	1	0.9630	162.5118
174	1	16	18	0.5294	76.7323
1351	1	0	21	1.0000	309.8321
1081	1	24	0	1.0000	256.6970
1154	1	0	24	1.0000	31.3651
625	0	2	21	0.9130	61.0402
632	1	27	23	0.5400	84.8133
1554	1	0	19	1.0000	298.4120
40	1	0	32	1.0000	446.4143
937	0	18	1	0.9474	121.4324
113	0	27	25	0.5192	36.8328
845	0	35	0	1.0000	0.0000
468	0	28	0	1.0000	179.7054
1276	0	36	30	0.5455	0.0000
727	0	3	22	0.8800	52.5299
1244	1	26	0	1.0000	79.7738
1730	0	0	22	1.0000	0.0000
287	0	27	0	1.0000	0.0000
806	1	1	6	0.8571	50.1567
1430	1	24	25	0.5102	289.0282
1347	0	26	37	0.5873	81.7544
1560	0	21	0	1.0000	275.0678
1843	1	2	2	0.5000	94.1202
762	0	32	2	0.9412	104.6927
1151	0	0	24	1.0000	272.7623
37	1	23	0	1.0000	37.1124
