714	268-0,284-0,269-0,285-1,320-1,270-1,33-0
715	214-1
716	206-0,313-1,441-1,187-1,312-0,392-1,183-0,311-1,393-0,351-1
717	238-1,400-0,234-1,476-0,542-0,453-0
718	484-0
719	265-1,250-1,264-1,252-1,257-1,106-1,263-1,105-1,258-1,104-0
720	318-0
721	55-0,535-1,537-1,43-0,469-1
722	118-1
723	529-1,445-1,214-0,333-0,419-1,416-0
724	251-0,235-1,224-1,503-1,148-1
725	312-1,187-0,441-0,313-0,206-1,461-0,186-0,442-0,262-1,184-1,173-1,306-1,185-1,388-1
726	99-1,127-1
727	152-1,446-1,315-1,510-0,253-1,316-1,199-1,340-1
728	142-0
729	82-0,180-1,83-0,226-0,84-1,227-0,382-1,462-0,101-1,381-0,481-0,526-1,259-0,85-0,76-1,483-1,86-1,77-0,517-0,87-1,78-0,454-1,88-0,79-1,455-0
730	448-0,451-1,92-1,494-1
731	200-1,316-0,199-0,340-0,370-0,525-1,317-1
732	316-0,200-1,253-0,510-1,201-0
733	253-0,200-1,316-0,199-0,340-0,370-0,525-1,317-1,198-1,417-1
734	9-1,538-1,449-0,369-0,10-0,11-1,301-1,12-0,300-1,146-0,299-0
735	489-1,130-1
736	142-1,494-1,92-1
737	330-0,341-0
738	302-0,484-0,110-0,109-1,202-1,521-0,14-1
739	219-1
740	308-0,349-0,281-1,479-1,480-1,41-0,350-1,42-0,276-0,15-1,516-1,428-1,341-0,330-0,471-0,342-0,16-0,52-1,40-0,53-0,39-1,54-1,508-0,477-0,469-0,43-1,537-0,535-0,55-1
741	369-0,449-0,538-1
742	331-0,16-1,52-0,40-1,53-1,39-0
743	227-1,226-1,83-1
744	442-1,184-0,71-1,73-0,207-1,185-0,388-1,74-1,172-1,189-1,385-0
745	426-0
746	110-1,484-1,344-1,329-1
747	242-1
748	211-1,223-0,176-0,292-0,156-1,527-1,443-1,380-1,293-0,155-1,294-1,154-1,295-0,153-1,352-0,524-0,150-1,296-0,472-0
749	497-1,364-0,166-0,338-1,167-1,339-0,324-1,17-1,152-0,446-0,315-0
750	426-1,499-1,473-1,436-1,386-0,440-0
751	190-0,405-0,170-1,243-0,60-1,208-0,61-0,191-1,181-0,273-0,242-1,62-0
752	430-1,396-0
753	481-1,526-0,259-1,85-1,483-0,86-0,77-1,87-0,78-1,454-0,88-0,79-0
754	476-1,542-1,453-1,399-0
755	171-1,190-1,405-0,170-0
756	17-1,324-1,168-1
757	533-0,489-0,130-0,237-1,131-1,290-0,360-1,274-1
758	429-1,495-1,142-1,494-1,92-1,448-0,141-0,452-0,91-1,359-0,432-0,90-1,358-1,447-1,387-1
759	52-0,40-1,53-1,39-0,54-0,38-1,123-0,508-1,470-0,343-1,477-1,469-1,43-0,537-1,535-1,55-0,37-1,353-1,434-0,149-1,36-1,35-0,57-0,34-1,58-0,33-1,270-1,320-1
760	275-0,132-1,291-0,403-1,267-1,122-0,98-1,274-1,360-1
761	152-1,446-1,315-1,201-1,510-0,253-1
762	272-1,192-0,240-1,193-0,318-1
763	49-1,158-1,501-1
764	221-1,373-1
765	512-1,65-1,468-1,287-0,63-1
768	12-1,301-0,11-0,10-1
770	358-1,447-1,387-1,355-1,357-1
771	192-0,240-1,318-1,423-0,474-1
772	385-0
773	60-1,243-0,170-1,405-0,59-1,321-0,171-0,75-1,534-0,385-0,189-1,172-1,74-1,388-0,185-0,306-0,205-1,207-1,173-0,73-0,71-1,262-0
774	118-1,138-0,119-0,255-0,120-0
775	313-1,206-0,461-1
776	340-0,370-0,525-1,317-1,198-1
777	437-0,507-1,2-0,28-1
780	436-0,473-0,499-0,426-0,474-0,423-1
781	67-1,407-0
782	99-0,376-0,96-1,305-1,162-0,128-1,375-1,97-1
783	543-1,232-0
785	235-1,224-1,503-1,148-1,169-1,249-0,111-1,244-0
786	271-0,36-1,149-1,434-0,353-1
787	74-1,172-1,189-1,385-0
788	87-0,517-1,77-0,86-0,483-0,76-1,85-1
789	200-0,253-1,510-0,201-1,315-1
790	156-0,527-1,443-0,380-0,293-0,155-0
791	409-0,69-0,286-1
792	60-0,243-1
793	496-1,514-1,541-1,549-1
794	382-1,462-0,101-0,228-1,126-1,481-0,259-0,85-0,86-1
795	74-1,189-1
796	248-0,412-0,114-1,23-0,47-1,457-0
797	251-0,225-1,236-0
798	387-1,355-1,357-1,431-0,89-1,356-1
799	347-1,203-0,346-0,304-1
800	348-0,422-0,547-1,337-0,394-0,215-1,421-0,404-0
801	542-0,476-1,234-1,400-0
802	269-0,285-0,320-0
804	342-1,331-0,16-1,52-0,53-1,54-0
805	192-0,241-0,272-1,319-1,518-0,528-0,322-1,62-0,242-1,273-0,181-1,191-1,208-0
806	70-0,209-0,413-1,548-1,411-1,31-1,410-1,32-0,409-1,69-1
808	121-1,133-0,275-0,132-1
809	427-1,108-0,143-1
810	105-0,104-0,147-0,103-0,236-0,225-1
811	347-0,478-1,493-0,204-0,402-1,328-0
812	155-1,294-0
813	213-1,221-1,373-1,222-0,522-1,504-1,157-0,212-1,374-1,211-0,223-1,292-1,156-0
814	25-0,378-1,335-0,26-1,174-1,397-1,164-1,1-1,27-0,482-0,437-1,507-0,2-1,28-0,175-1,29-1,438-1,3-0,30-1,439-1,70-1,209-1,413-0,548-0,411-0,31-0,410-1,32-1,409-0,69-1,286-1,4-0,210-0,5-1
815	291-1,403-0,267-1,122-1,98-0,274-0,360-0,237-0
816	366-0,6-0,367-1,7-0,520-1
817	84-0,226-1,180-0,82-1,458-0,383-0
818	462-0,382-1,125-0,84-1,226-0,83-0,180-1,458-1
819	52-1,331-1,342-0,471-0,330-1,341-0,428-1,516-1,15-0,276-0,42-0,283-1,350-0,282-1
820	479-0,480-0,282-0,41-1,350-1
821	40-1,52-0,16-1,331-0,342-1,471-1,330-1,341-1
822	17-0,324-0,168-0,167-0
823	127-1,377-0,99-1
824	315-0,446-0,152-1,323-1
825	308-1,349-1,281-0,479-0,480-0,41-1,350-1,283-1,42-1,15-1,341-1
826	540-1,531-1,529-1,332-0,445-0,214-1
827	385-0,189-0,172-0,74-0
828	176-0,156-1
829	219-1,371-1,218-0,546-1,488-0,229-0,398-1,486-0,230-1,544-0,485-0,231-0,545-0,475-1,232-1,543-0,487-0,233-1,399-0,453-1,542-1,476-1,234-0,400-1
831	467-1,66-1,511-1
832	330-0,471-0,342-0,331-1,16-0,52-1
833	301-0
835	57-1,35-1,500-0
838	17-0,324-0,168-0
839	165-1,363-0,424-0,21-0,22-1,354-1,46-0
840	94-1,95-0,13-0
841	318-1,193-0,240-1,192-0,241-0,272-1,518-0,528-0
842	254-1,217-0
843	170-0,243-1,60-0,208-1
844	68-0,408-1,464-0,5-0,210-1
845	50-1,501-0,158-1
846	416-1,420-1,336-0,404-0,421-1,215-1,547-1,348-1,444-0,216-1
847	154-0,155-1,380-1,443-1
848	385-1
849	505-1,456-0,266-1,260-0,80-1,406-0,107-1,552-0,81-1,414-1,265-0,250-0
851	268-0,502-0,389-0,365-1,6-1,367-1,7-1,520-0,8-1,239-0,539-1,9-0,368-0,449-1,369-1,10-1,532-1,11-0,301-0,12-1,300-0,146-1,299-1,145-1,94-0,144-0,95-1,13-1,298-1,108-0,427-1,379-0,297-1,14-0
852	506-1,151-1,472-0,296-0,524-0,352-0,153-1,295-0
853	141-0
854	306-0,185-1,388-1,74-0,172-0,189-0,385-0
855	346-0,203-0,347-1,478-0,493-0,204-1,402-0,328-1,326-1
856	307-0,505-0,456-1,266-0,260-0
857	254-1,261-0,217-0,179-1,460-0,391-1,435-0,102-1,383-1
858	110-0
859	332-1,418-0,333-0,419-1,416-1,420-1,404-0,421-0
860	348-0,422-1,547-0,337-1,394-1,215-0,421-1,404-1,336-1,420-0
861	227-0,84-0,226-0,82-0,458-1,383-1
862	150-0,296-1,472-1,151-0,506-0,177-0,417-1,198-1,317-1,525-1,370-0,340-0,199-0,316-0,200-1,253-0,510-1,201-0,315-0,446-0,152-0,323-1,17-1,324-1,168-1
863	169-1,148-1,224-1,251-0,225-1,236-0
864	398-0,486-1,230-0
865	255-0,137-1
866	138-0,119-0,137-1,255-0,136-1
867	71-1,184-0,262-0
868	399-1,233-0,487-1,543-1,232-1,475-0,545-1,231-1,485-1,544-1
869	310-1,278-1,182-0,72-1
870	345-0,303-1
871	52-0,16-1,331-0,342-1,330-1,341-1,428-0,516-0,15-0,283-1
872	173-0,207-1,205-1,306-0,185-0,388-0,74-1,172-1,189-1
873	216-1
874	339-1,167-1,338-1,166-0
875	21-1,45-1,22-0
876	95-1,144-0,145-1,299-1,146-1,300-0,12-1,301-0
877	158-0,49-0,24-1,48-1,248-1,412-1,114-0
878	269-0,284-0
880	203-1,346-1
881	11-1,301-1
882	112-0,245-0,289-0,159-0
883	326-1,327-0,401-1,519-1
885	461-0,313-0,441-0,187-0,312-1,392-0,183-1,311-0,393-1
886	86-0,483-0,76-1,85-1
887	526-1,259-0,85-0,483-0,86-1
888	548-0,411-0,31-0,410-0
889	261-0,217-0,179-1
890	145-1,299-0,146-0
892	8-0,239-1
893	241-1
894	513-0
895	402-0,328-1,326-1,327-0,401-1,362-0,509-0,519-1,536-1
896	236-0,225-1,251-0,503-1,148-1,169-1
897	551-1,93-1,549-1,541-1,514-1
898	66-1,511-0,466-0,67-0,407-0,465-1,68-1,408-0,464-0,210-0,4-0,286-1
899	170-1,243-0,60-1,208-0
900	323-0,152-0,446-0
901	539-0
902	522-0,222-1,373-0,221-0,213-0,220-1,372-1
904	247-1,113-0
905	311-0,183-1,392-0,312-1,187-0,313-0
906	206-1,313-0,441-0,187-0,312-1,392-0,393-1,351-0,310-0,278-0
907	46-0,354-1,288-0,491-0,22-1,45-0,21-0
908	431-0,89-1,356-1,197-0,334-1,553-0
909	301-0,300-0,146-1,299-1,94-0,144-0,95-1
910	57-1,35-0,116-0,433-0,271-0,36-0,56-0,149-0,434-0,353-0,55-1,535-0,537-0
911	193-0,318-1,423-0,474-1,426-1,499-1,473-1,436-1
913	173-1,207-0,205-0,306-1,185-1,388-1,74-0,172-0,189-0,385-1
914	423-0,318-1,193-0,240-1
915	17-1,324-1,168-1,339-1,167-1,166-0,364-0,497-1,18-1,498-1,19-0,425-0,314-0,463-1,44-1,20-1,490-0,165-1,363-1,424-1,21-1,22-0,491-1,288-1,354-0,46-1,450-1,457-1,23-0,114-0,412-1,248-1,24-1
916	502-0,365-1,115-1,390-1,366-0,6-1,367-1,7-1
917	29-0,438-0,3-1,30-0,439-0,70-0,209-0,548-1,411-1,31-0,410-1,409-1,69-1
918	6-0,367-1
919	143-1,298-1,13-1,95-1
921	474-1,318-1,193-0,240-1,192-0
922	317-1,525-0,370-1,340-1
923	59-1,321-0,171-0,75-1,385-0,189-1,172-1
924	226-1,83-1,180-0,82-1,458-0,383-0,124-1,459-0,102-1
925	456-1,505-0
926	93-1,549-1,541-1,514-1
927	309-0,279-1,72-0,310-0,351-0,393-1,311-0
928	323-1
929	523-0,444-1,384-1
930	472-1,151-0,506-0,177-0,417-1,198-1
931	515-1,277-1,309-0,279-1,72-1,182-1,278-0,310-0,351-0
932	275-0,132-1,291-0,403-1,267-0,122-0
933	362-0,401-1,327-0,326-1,328-1,402-0,204-1,493-0
934	393-1,311-0,183-1,392-0,312-1,187-0,441-0
935	258-1,104-0,147-0,103-1,236-1,225-0,251-1,235-0
936	260-0,80-1,107-1
937	359-1
938	155-1,293-1,380-1,443-1,527-1,156-1,292-0,176-0,223-0
939	455-0,79-1,88-1
940	43-0,469-1,477-1,343-1,470-0
941	150-0,524-1,352-1
942	121-1,134-1
943	260-0
944	332-1,445-1,214-0,418-0,333-0,419-1,416-1,420-1,336-0,404-0,215-1,394-0,337-0,547-1,422-0
945	527-1,443-1,380-1,293-1,294-1,154-1
946	425-0,314-0
947	329-1,344-1,302-1,484-1,110-1
948	181-0,273-0,242-1,62-0,322-1,528-0,518-0
949	357-0,355-0
950	289-1,159-1,51-0,188-0,113-0,247-1,50-0,501-0,158-0,49-0,248-1,412-1,114-1,23-0,457-1,450-1,46-1,354-0,288-1
951	492-1,97-1,128-1,162-0,305-1
952	24-0,501-1
954	43-0,469-1
955	128-1,375-1,97-1,492-1,161-0,129-1,160-0,361-1,533-0,489-0
957	361-1,160-0,129-1,492-1,97-1,375-1,128-1,96-1,376-0
958	142-1,494-1,92-1,451-1,448-0,141-0,452-0
959	103-0,236-0,225-1,251-0,235-1,224-1,503-1
960	281-0,479-0,480-0,282-0,41-1,350-1,283-1,15-0
961	271-0,36-1,56-1,149-1,434-0
962	296-1,150-0,524-1,352-1
963	353-1,434-1,149-1,56-1,36-1,271-0,433-1,116-1,500-1,35-0,57-0,34-1,58-0,33-1,270-1,320-1
964	496-1,514-1,541-1,549-1,93-1,551-1
965	371-1,219-1,372-1,220-1,213-0,221-0,373-0
966	288-1,491-1,22-0,45-1,21-1
967	256-0
968	63-1,287-0,64-0,513-0,468-0,65-0,512-0,467-1,66-1,511-1,466-1,67-1,407-1,465-0,68-0,408-1,4-1,286-0,69-1,409-1,32-0,410-1,31-0,411-1,548-1,413-1,209-0,70-0,439-0
969	120-1
970	209-0,70-0,439-0,30-0,3-1,438-0,29-0,175-0,28-1
971	480-1
972	523-1
973	282-0,41-1,350-1,283-0,42-1,276-1
974	82-0,180-1,83-0,226-0,84-1,227-0
975	418-1,333-1,419-0,416-0
976	285-1,320-1,270-1,33-1,58-0
977	519-1,395-1
978	337-1,394-1,215-1,421-1,404-1,336-1,420-0,416-0,419-0,333-1
979	211-1
980	247-1,113-0,188-0
983	38-0,54-1,39-1,53-0,40-0,52-1,16-0,331-1,342-0,471-0,330-0,341-0,428-1
984	411-1,548-1,413-1
985	400-0,234-1,476-0
986	396-1,256-0,134-1,121-1,133-0,275-0,132-1,291-0,267-0,98-1,274-1
987	327-1,401-0,362-1,509-1,519-0,395-0,536-0
988	357-1,431-0,356-1,197-0
989	285-0,320-0,270-0,33-0,58-1,34-1,57-1,35-1,500-0,116-0,433-0
990	282-1,41-0,350-1,283-1,42-0
991	145-0,299-0,146-0,300-1,12-0,301-1,11-1,532-0,10-1,369-0
992	239-1,539-0,9-1,368-1,538-1,449-0,369-0,10-0,11-1
993	241-0,272-1,319-1,518-0,322-1,62-0,242-1,273-0,181-1,191-1,61-0,60-1
995	112-1,245-1,289-1,159-1,51-0
996	191-0,61-1
997	251-1,235-0,224-0,503-0,148-0,169-0,249-1,111-0,244-0,112-0,245-0
998	119-1,138-1,118-0
999	243-0,170-1,405-0,190-1,59-1,321-0,171-0,75-1,534-0
1000	437-1,482-0,27-0,1-1,164-1,397-1,174-1
1001	451-0,92-0
1002	127-1,163-1,0-1,25-1,378-0,335-1
1003	132-1
1004	374-1,212-1,504-1
1005	476-1,453-1,399-0
1006	138-1
1007	484-1,302-1,344-1,329-1,325-1,530-0,303-0,345-1,304-1,346-0,203-0,347-1,478-0,493-0,204-1,402-0,328-0
1009	283-1,42-1,276-1
1010	93-1,549-1,541-1,514-1,496-1,495-1
1011	286-1,4-0,210-0,5-1
1012	137-1
1013	376-1,96-0,305-0,162-1,375-0,97-0,492-0,161-1,129-0,361-0,533-1,489-1,237-0,131-0,290-1,360-0,274-0,98-0,122-1,267-1,291-1,132-1,275-1
1016	416-0,420-0
1017	537-1,535-1,55-0,37-1
1018	317-0,198-0,417-0,177-1
1019	357-1
1021	369-0,449-0,538-1,368-1
1022	331-0,342-1,471-1,330-1,341-1,428-0,15-1,276-1,42-1,283-1
1023	27-1
1024	218-0
1025	330-0,471-0,342-0,331-1,52-1,40-0,53-0,39-1,54-1,38-0,470-1,343-0,477-0,469-0,43-1,535-0
1026	210-0,5-1,464-0,68-1,465-1,466-0,511-0,467-1,65-1
1027	120-1
1028	273-0,62-0,528-0
1029	323-1,152-0,446-0
1030	63-1,287-1,64-0,513-1,468-1,65-1
1031	246-1,51-1
1032	340-1,199-0,316-1,200-0,253-1,201-1,315-1
1033	438-0,3-1,30-0,439-0,70-0,209-0,411-1,31-1,410-1,32-0,409-1,69-1
1034	245-0,289-0,159-0,51-1,246-1,188-1,50-1,501-1,158-1,49-1
1035	424-0,363-0,165-1,490-1,20-0,44-0,463-0,314-1
1036	86-0,77-0,517-1,87-0,78-1,454-0
1037	435-0
1038	175-0,438-0,3-1,30-0,439-0,70-0,209-1,413-1,548-1,411-1,31-0,32-0,409-1,69-1,4-1,210-1,5-0
1040	395-0,519-0,509-1,362-1,401-0,327-1,326-0,328-0,402-1,204-0,493-0,478-1,347-0,203-1
1041	294-0,155-0,293-1,380-0,443-0,527-1
1042	514-0,541-0,549-1,93-1,551-0
1043	163-1,127-1,99-1
1044	128-1,375-1
1046	44-0,20-0
1050	199-1,316-1,200-0,253-1,510-0,201-1,315-1,446-1,152-1,17-0
1051	138-0,119-0
1052	169-0,249-1,111-0,244-1,112-0,245-0,289-0,159-0
1054	4-1,69-1,409-1,32-0
1056	73-0,173-0,207-1,306-0,185-0,74-1,189-1
1057	426-1,474-1,423-0,318-1
1058	423-1,318-0,240-0,192-1,241-1,272-0,319-0,518-1,528-1,322-0,242-0,273-1,181-0,191-1,208-1
1060	505-1,456-0
1061	272-1,241-1,240-0
1062	150-1,296-0,472-0
1063	114-1,23-1,47-1,457-0
1064	271-1,433-0,116-0,500-0,35-1,57-1,34-1,58-1,33-0,270-0,285-0,269-0
1065	261-0
1066	269-1,285-1,320-1
1067	493-0,204-1,402-0,326-1,327-0,401-1
1068	140-0,196-1,553-0,334-1,197-0,356-1,89-1,431-0,357-1,355-1,387-1,447-1,358-1,90-1,432-0,359-0,91-1,452-0
1069	527-1,443-1,380-1,293-1,294-1,154-1
1071	344-0,329-0,325-0
1072	218-0,371-1,219-0,372-1,220-1,213-0,221-0,373-0,222-1,522-0,504-0
1073	121-1,133-0,275-0
1074	305-0,96-0,376-1,99-1,377-0,127-1,163-1,0-1
1075	306-1,185-1,388-1,74-0,172-0,189-1,385-1
1077	221-1
1078	155-0,294-0,154-1
1079	407-1,67-1,466-1,511-1,66-1,467-1,512-0,65-0,468-0,513-0,64-0,287-0,63-0
1080	7-1,520-1,8-1,239-1,539-0,9-1
1081	39-0,54-0,38-1,123-0,508-1
1082	134-1,256-0,396-1,430-0,550-1
1083	341-0,330-0,471-0,342-0,331-1
1084	293-1,380-1,443-1,527-1,156-1,292-0,176-0,223-0,211-1,374-0,157-1,504-0,522-0
1085	268-0,269-0,285-0
1087	474-1,423-0,318-1,193-0,240-1,192-1,241-0,272-1,319-1
1088	360-0,274-0,98-0,122-1,403-0,291-1,132-1
1089	81-1,552-0
1090	470-0,343-1
1091	38-0,123-1,470-1,343-0,469-0,43-1
1093	13-1,298-1,108-0
1095	511-1,66-1,512-0,65-0,468-0,513-0,64-1,287-0,63-0
1096	130-1,131-0,290-1,360-0,274-0
1097	217-0,261-1,254-0,178-1
1098	40-1,53-1,39-0,54-0,38-1
1099	150-1,296-0,472-0
1100	188-1,113-1,247-0
1101	257-0,252-0,264-0,250-0,265-0
1102	213-0,221-0,373-0,222-1
1103	134-1,256-0,396-1
1104	87-1,454-1,88-1
1105	360-0,274-0,98-0,122-1,267-1
1106	296-0,150-1
1107	521-0,14-1,297-1,379-1,427-0,108-1,143-1,298-0
1108	375-0,128-0,162-1,96-0,376-1,99-1,377-0,127-1,163-1
1109	18-1,497-1
1110	158-0,49-0,24-1,48-1,248-1,412-1,114-0,23-0,47-0
1111	1-0,164-1,397-1,174-1
1112	212-0,374-0,211-1,223-0,176-0,292-0
1113	235-1
1114	395-0,519-0,509-1
1115	368-0,538-0,449-1,369-1
1116	171-0
1117	183-0
1118	321-1,171-1,75-0,534-1,385-1,189-0,172-0,74-0,388-1
1119	102-0,435-1,391-0,460-0
1120	59-0,190-1
1121	421-0,420-1,416-1,419-1,333-0,418-0
1122	462-1,382-0,125-1
1123	523-0,216-0,444-1,384-1
1125	0-0,25-0,378-1,335-0,26-1,174-1,397-1,164-1,27-0,507-0,2-1,28-0,175-1,29-1,438-1,3-0,30-1,70-1,209-1,413-0,548-0
1127	424-0,363-0,165-1,490-1,20-1,44-0,463-0
1128	206-0,461-1,186-1
1129	276-1
1130	544-1,230-0,398-0
1131	547-1,337-0,394-0
1132	202-1
1133	431-0,357-1,387-1,447-1,432-0,359-0,91-1,452-0,451-1,92-1
1134	240-1,193-0,318-1,423-0,474-1,426-1,499-1,473-1,436-1
1135	233-1,487-0
1136	532-1,11-0,301-0,12-1,300-0,146-1
1137	275-0,133-0,121-1,256-0,396-1,430-0,550-1,135-1
1138	437-0,482-1
1139	440-1
1140	250-1,264-1,252-0,257-1
1141	200-0,253-1,510-0,201-1,315-1,446-1,152-1
1142	440-0,195-1
1143	263-1,105-1,258-1,104-0,147-1,103-1,236-1,225-0,251-0
1145	47-1,457-0,450-0,46-0
1146	460-0,391-0,435-1,102-0,459-0,458-0,82-1,180-0
1147	26-0,174-0,397-0,164-0,1-0,27-1,482-1,437-0,507-1,2-0,29-0
1148	415-1,106-1,257-1,252-1,264-1,250-1,265-1,414-0,81-0,552-1
1149	353-1,37-1
1150	371-1
1151	280-0,308-1,349-1,281-0,479-0,480-0,282-1,283-1,42-1,276-1
1152	34-1,58-0,33-1,320-1,285-0,269-0,284-0,268-0,502-1,389-1,365-0
1153	126-0,381-1,481-1,526-0,259-1,85-1,76-1,483-0,86-0
1154	425-1,314-1,463-0,44-0,20-1,490-1
1155	284-1,268-0,502-1,365-0,115-0,390-0
1156	384-0,348-1,422-0
1157	53-1,40-1,52-0,16-1,331-0,342-1,471-1,330-1,341-1,428-0,516-0,15-0,276-1,350-1,41-1,282-0,480-0,479-0,281-0,349-1,308-1,280-0,100-0,515-0,277-0,309-1,279-0,72-1,182-0
1158	295-0,153-1,352-0,524-0,296-0,472-0,151-1,506-1
1159	446-1,152-1,323-0,17-0,324-0,168-0,167-0
1160	159-0,289-0,245-0
1161	355-0,357-0,431-1,89-0,356-0,197-1,334-0,553-1
1163	447-1,358-1,432-0,359-0,452-0,141-0,448-0,451-1,92-1,494-1
1164	301-1,12-0,300-1,146-0,299-0,145-0,94-1
1165	139-0,117-0,178-1,254-0,261-1,217-0
1167	87-0,517-1,77-0,86-0,483-0,76-1,85-1,259-1,526-0,481-0
1168	165-1
1169	23-0,47-0,457-1,450-1,46-1,354-0,288-1,491-1
1170	544-0,485-0,231-0,545-0,475-1,232-1,543-0,487-0,233-1,399-0
1171	400-1,234-0,476-1,542-1,453-1,399-0
1172	482-1,27-1,1-0,164-0,397-1,174-0,26-0,25-1,0-1,127-1,377-0,96-0,305-0,162-1,128-0,375-0
1174	521-1,202-0,109-0,110-1,484-1,302-1,344-1,329-1,325-1,530-0,303-0,345-1,304-1
1176	62-0,322-1,528-0,518-0,272-1
1177	23-0,114-0,412-1,248-1,48-1,24-1,158-0,501-0,50-0,247-1,113-0
1178	162-1,128-0,375-0,97-0,492-0,161-1,129-0,160-1,361-0,489-1,237-0,131-0,290-1
1179	341-1,330-1
1180	295-0,154-1,294-1,155-1,293-1,380-1,443-1,527-1,292-0
1181	140-0,196-1,553-0,334-1
1182	452-0,359-0,432-0,90-1,358-1
1183	375-0,128-0,162-1
1184	285-0,320-0,270-0,33-0,58-1
1185	144-1,94-1,299-0,146-0,300-1
1186	94-1,145-0,299-0,146-0,300-1,12-0,301-1,11-1,532-0
1187	386-1,194-1,436-0,473-0
1188	184-1,262-1,461-0,313-0,441-0,187-0,312-1,392-0,183-1,311-0,393-1,351-0
1189	537-1,43-0,469-1,477-1,343-1,470-0
1190	17-1
1192	81-1,552-0,107-1,406-0,80-1,260-0,266-1,456-0
1194	531-0,529-0,332-1,445-1,214-0
1195	473-1,436-1,194-0,386-0,440-1,195-1,140-1
1196	301-0,12-1,146-1,299-1,145-1,94-0,144-0,95-1,13-1,298-1,143-1,108-0,427-1
1198	172-1,189-1
1199	285-1,320-1,270-1,33-1,34-1,57-0
1200	507-1,28-1,175-0
1201	322-1,528-0,518-0,319-1,272-1,241-0,192-0,240-1
1202	22-1,45-0,21-0,424-0,363-0,165-1,490-1,20-0,44-0,463-0,314-1
1204	299-0,94-1,144-1,95-0
1205	333-0
1206	323-1
1207	339-0,167-0,338-0,166-1,364-1,497-0,18-0,498-0,19-1,425-1,314-1,463-0
1208	495-1
1209	217-0,261-1,254-0
1210	383-1,82-0,180-1,83-0,226-0,84-1
1211	121-1,133-0,275-0
1213	295-0,524-0
1214	136-0
1216	179-1,460-1,391-1,435-0
1217	289-1,159-1,246-0,188-0
1218	188-1,113-1,247-0,50-1,501-1,158-1,49-1,24-0,48-0,248-0,412-0,114-1,23-1,47-1,457-0,450-0,46-0
1219	535-0,55-1,37-0,434-0,36-0
1220	124-1,383-1,458-0,82-1,83-1,226-1,84-0,227-1,125-1
1221	127-0
1223	140-0,195-0,440-1
1224	497-1,18-1,498-1,19-0,425-0
1225	375-1,97-1,492-1
1226	318-1,193-0,241-0,272-1,319-0
1227	359-0
1228	427-0,379-1,297-0,14-1,521-0
1229	463-0,44-0,20-0,490-1,165-0,363-0,424-0,21-0,45-0,22-1
1231	375-1,128-1,162-0,99-0,377-1,127-0,163-0
1232	402-1
1233	366-0,390-1,115-1,389-0,502-0,284-0,269-0,285-0
1234	293-1,380-1,443-1,527-1,156-1,292-0,176-0,223-0,211-1
1235	53-1,39-0,54-0,38-1,123-0,508-1
1236	82-1,383-0,124-1,102-0,435-1
1237	421-1,394-1,337-1,547-0,422-1,348-0,384-1,444-1,216-0,523-0,536-0,395-0,519-0,509-1,362-1,401-0
1238	419-1
1239	396-1,550-1
1240	270-0
1241	502-1,389-1,365-0,115-1,390-0,366-0,6-0,367-0
1242	481-1,381-1,126-0,462-1,125-1,227-1,226-1,83-1,180-0
1243	279-0
1245	402-1,493-0,478-1
1246	297-1,379-0,427-1,108-0,13-1,95-0,144-0
1247	495-0,429-0
1248	216-1,444-0,384-0,348-1,422-0,547-1,337-0,394-0
1250	222-0,373-1,221-1
1251	133-1,132-1,291-0,403-1,267-0,122-0,98-1,274-1,290-0,131-1,130-0,489-0
1252	360-1,274-1
1253	17-1,324-1,168-1
1254	221-0,373-0,222-1
1255	308-0,280-1,100-0,515-1,277-1,309-0,279-1,72-0,182-1,278-0
1256	18-0,19-1,425-1,314-1,463-0,44-0,490-1,165-1,363-0,424-0,21-0,45-0,22-1,491-0,288-0,354-1,46-0
1257	44-0,463-0,314-1,425-1,19-1,498-0,18-0,497-0,364-1,166-1
1258	401-1,327-0,326-1,328-1,204-1,493-0,478-0,203-0
1259	244-1,111-1,249-0,169-1,148-1
1261	550-1,120-0
1262	495-0,494-0,92-0,451-0,448-1,141-1,452-1,91-0,359-1,432-1
1263	426-0,474-0
1265	152-0,315-0,201-0,510-1,253-0,200-1
1266	74-1,172-1,189-1,385-0
1267	195-0
1268	220-1,213-0,221-0,373-0,222-1,522-0
1269	320-0,270-0,33-0,58-1,34-1,57-1,35-1,500-0,116-0,271-1,36-0,56-0,149-0,434-0,353-0,55-1,535-1
1270	494-1,142-1,429-1,496-1,514-1,541-1,549-1,93-1,551-1
1271	25-0,377-1,99-0,96-1
1272	122-0,267-0,403-1,291-0
1273	455-0,79-1
1274	551-1,93-1
1275	130-0,489-0,533-0,361-1,160-0,129-1,97-1,375-1
1276	254-1,178-0
1277	506-1,151-0
1278	447-0,387-0,355-0,357-0,431-1,89-0,356-0
1279	466-0,67-0,407-0,465-1,68-1,408-1,464-0,5-1
1280	120-1
1281	280-1,100-1,515-1,277-1,309-0,279-1,72-0,310-0,351-0,393-1
1282	216-0,523-0,536-0
1283	447-1,358-1,90-1,432-0,359-0,91-1,452-0,141-0,448-0,451-1
1284	26-0,174-0,397-0,164-0,1-0,27-1
1285	193-1,240-0,192-1,241-1,272-0,319-0,518-1,528-1,62-1,242-0,273-1,191-0,61-1,208-1,60-0,243-1
